age,gender,income,employment_status,credit_score,loan_amount,previous_defaults,education,loan_approved
64,Female,41500.0,Self-Employed,649.0,9200.0,0,High School,1
23,Male,42200.0,Employed,756.0,18700.0,0,High School,1
63,Female,29600.0,Self-Employed,519.0,79400.0,0,Bachelor,0
67,Female,35300.0,Employed,543.0,6100.0,0,Bachelor,1
55,Male,19800.0,Employed,762.0,11400.0,0,Bachelor,1
34,Male,56300.0,Employed,667.0,66500.0,0,Bachelor,1
22,Female,56800.0,Employed,744.0,16900.0,0,PhD,1
49,Male,41100.0,Retired,627.0,16900.0,0,Master,1
24,Male,58900.0,Self-Employed,539.0,31200.0,0,High School,1
46,Female,42900.0,Employed,688.0,38300.0,0,Master,1
32,Female,90100.0,Employed,561.0,14400.0,0,Master,1
22,Female,21000.0,Self-Employed,691.0,6700.0,2,Bachelor,0
37,Female,44400.0,Employed,598.0,10300.0,0,Bachelor,1
55,Female,63000.0,Employed,735.0,12900.0,1,High School,1
30,Male,84600.0,Employed,657.0,8900.0,2,High School,0
42,Female,59700.0,Self-Employed,654.0,10800.0,0,Bachelor,1
61,Male,23900.0,Employed,709.0,18100.0,0,Bachelor,1
63,Male,18000.0,Self-Employed,759.0,10800.0,0,Bachelor,1
41,Female,36900.0,Self-Employed,696.0,52000.0,0,Bachelor,0
35,Female,48100.0,Employed,832.0,14200.0,3,Bachelor,0
55,Male,64400.0,Employed,828.0,7200.0,1,High School,1
41,Female,23200.0,Employed,620.0,36500.0,1,High School,0
41,Male,54500.0,Employed,585.0,120000.0,0,Master,0
41,Male,18000.0,Employed,576.0,14800.0,0,High School,1
64,Male,27700.0,Employed,833.0,21000.0,1,High School,1
52,Female,61700.0,Employed,576.0,39400.0,0,High School,1
25,Female,22100.0,Employed,647.0,14400.0,0,Bachelor,1
59,Male,23100.0,Employed,681.0,55500.0,1,Bachelor,0
29,Female,30900.0,Employed,831.0,6900.0,0,Bachelor,1
38,Male,43800.0,Employed,569.0,16800.0,1,Bachelor,0
41,Female,23000.0,Self-Employed,772.0,11100.0,0,High School,1
28,Male,39500.0,Employed,681.0,9100.0,1,Bachelor,1
64,Male,32300.0,Employed,669.0,11200.0,0,Bachelor,1
54,Female,71600.0,Employed,678.0,24500.0,0,Bachelor,1
30,Male,31500.0,Self-Employed,620.0,31300.0,1,High School,0
61,Male,40700.0,Employed,645.0,27600.0,3,Bachelor,0
44,Female,43600.0,Unemployed,618.0,7500.0,0,Bachelor,0
60,Female,32500.0,Self-Employed,569.0,25100.0,0,Bachelor,0
44,Male,59000.0,Employed,580.0,16800.0,2,Bachelor,0
52,Male,65400.0,Employed,781.0,12700.0,0,Bachelor,1
53,Male,31400.0,Employed,650.0,15800.0,0,Bachelor,1
58,Male,46500.0,Employed,737.0,49000.0,0,Bachelor,1
64,Male,25200.0,Employed,665.0,15300.0,0,Master,1
54,Female,53200.0,Employed,663.0,28500.0,0,Bachelor,1
31,Female,45100.0,Unemployed,674.0,33500.0,0,Master,0
51,Male,33500.0,Employed,742.0,30600.0,0,Bachelor,1
38,Male,47300.0,Employed,622.0,13700.0,0,Bachelor,1
43,Male,54000.0,Employed,667.0,14200.0,2,High School,0
42,Male,74300.0,Employed,757.0,21300.0,1,Master,1
63,Female,49000.0,Self-Employed,772.0,12900.0,0,PhD,1
38,Male,62600.0,Employed,806.0,10800.0,0,Master,1
60,Male,104000.0,Self-Employed,598.0,19100.0,0,Bachelor,1
67,Female,23900.0,Employed,626.0,11100.0,0,High School,1
61,Male,72100.0,Self-Employed,663.0,13900.0,3,High School,0
67,Female,25900.0,Employed,568.0,15300.0,1,Master,0
59,Male,28100.0,Self-Employed,754.0,12900.0,0,High School,1
40,Female,39900.0,Self-Employed,705.0,15500.0,1,Bachelor,0
33,Female,29100.0,Self-Employed,667.0,13900.0,0,Bachelor,1
65,Female,26700.0,Employed,768.0,61400.0,0,High School,0
21,Female,38900.0,Employed,616.0,52100.0,0,High School,0
24,Male,34000.0,Employed,776.0,14000.0,1,Master,1
44,Male,28800.0,Retired,828.0,13700.0,0,Master,1
56,Female,24900.0,Employed,706.0,15800.0,0,High School,1
56,Female,81800.0,Self-Employed,679.0,20800.0,0,High School,1
65,Male,22000.0,Employed,694.0,17000.0,2,Master,0
22,Male,36900.0,Employed,562.0,18200.0,0,High School,1
48,Male,70200.0,Employed,663.0,29000.0,0,High School,1
46,Male,60200.0,Employed,850.0,10700.0,0,Master,1
43,Male,45100.0,Employed,850.0,12600.0,0,Master,1
35,Female,29400.0,Employed,688.0,7600.0,0,High School,1
56,Male,39800.0,Employed,634.0,14200.0,0,High School,1
47,Male,22900.0,Self-Employed,767.0,18400.0,0,High School,1
26,Female,34800.0,Employed,677.0,18500.0,0,Bachelor,1
55,Female,34500.0,Self-Employed,760.0,38200.0,0,Bachelor,1
59,Female,36200.0,Employed,617.0,10700.0,1,High School,0
58,Female,27100.0,Self-Employed,706.0,6800.0,2,Master,0
55,Male,18000.0,Employed,649.0,19000.0,0,Bachelor,1
56,Female,75100.0,Employed,680.0,16100.0,0,Master,1
30,Female,67200.0,Employed,631.0,30100.0,0,High School,1
50,Male,62200.0,Employed,668.0,18900.0,0,PhD,1
61,Female,48500.0,Employed,706.0,38900.0,0,Master,1
58,Female,43700.0,Self-Employed,739.0,16600.0,0,High School,1
49,Male,28400.0,Self-Employed,666.0,13200.0,0,High School,1
63,Male,29900.0,Employed,803.0,27600.0,0,High School,1
59,Male,83100.0,Self-Employed,571.0,24100.0,0,Bachelor,1
24,Male,93100.0,Employed,553.0,11800.0,0,High School,1
25,Male,36600.0,Employed,630.0,25000.0,0,High School,1
24,Female,40200.0,Employed,681.0,23500.0,2,High School,0
56,Male,57900.0,Self-Employed,818.0,17500.0,0,Master,1
65,Female,42100.0,Employed,664.0,35300.0,0,Bachelor,1
36,Female,43700.0,Unemployed,600.0,43300.0,0,High School,0
45,Female,39000.0,Employed,625.0,12700.0,0,High School,1
34,Female,25100.0,Self-Employed,687.0,24200.0,0,Bachelor,0
31,Male,33300.0,Self-Employed,588.0,18800.0,3,Bachelor,0
49,Male,37500.0,Self-Employed,844.0,13800.0,0,Bachelor,1
54,Female,18000.0,Employed,481.0,16800.0,2,Bachelor,0
42,Female,41900.0,Employed,615.0,6200.0,0,Bachelor,1
34,Female,128200.0,Employed,632.0,34400.0,0,Bachelor,1
44,Male,32400.0,Employed,597.0,28900.0,2,High School,0
59,Female,40800.0,Unemployed,737.0,5700.0,0,Master,1
46,Male,26400.0,Employed,624.0,16100.0,0,Bachelor,1
63,Female,23200.0,Employed,733.0,22100.0,2,Master,0
56,Female,34400.0,Employed,814.0,30100.0,1,High School,0
59,Male,55000.0,Employed,785.0,15400.0,0,PhD,1
36,Female,35700.0,Self-Employed,694.0,15600.0,0,Bachelor,1
58,Male,33300.0,Employed,680.0,22500.0,0,High School,1
52,Male,51400.0,Self-Employed,755.0,12000.0,0,Bachelor,1
26,Male,44400.0,Employed,656.0,48900.0,4,Bachelor,0
54,Female,46100.0,Employed,639.0,19200.0,1,High School,0
28,Female,72800.0,Employed,596.0,20300.0,1,Master,1
50,Female,68300.0,Employed,706.0,40500.0,3,Master,0
47,Male,84800.0,Employed,590.0,17800.0,0,High School,1
27,Female,21900.0,Self-Employed,620.0,40700.0,0,Master,0
47,Female,61600.0,Employed,850.0,6900.0,0,Bachelor,1
45,Male,91400.0,Employed,737.0,36000.0,0,Bachelor,1
66,Female,18000.0,Self-Employed,714.0,33500.0,0,Master,0
61,Male,39700.0,Employed,619.0,5300.0,0,Bachelor,1
35,Female,30600.0,Self-Employed,746.0,14900.0,0,Bachelor,1
45,Male,39600.0,Employed,594.0,23000.0,1,Bachelor,0
42,Male,71200.0,Employed,550.0,29300.0,0,High School,1
38,Male,20000.0,Employed,633.0,39600.0,0,Bachelor,0
32,Female,45400.0,Employed,580.0,7300.0,0,Bachelor,1
43,Male,30300.0,Employed,720.0,18900.0,0,Bachelor,1
65,Male,72300.0,Employed,711.0,10300.0,1,PhD,1
59,Female,49500.0,Self-Employed,699.0,11800.0,0,Bachelor,1
45,Female,37100.0,Employed,730.0,29200.0,0,High School,1
30,Male,28000.0,Employed,726.0,11200.0,0,PhD,1
50,Male,151600.0,Employed,622.0,18100.0,0,Bachelor,1
30,Male,46200.0,Employed,721.0,13800.0,0,Bachelor,1
54,Male,19700.0,Employed,707.0,32900.0,0,High School,0
66,Female,26800.0,Employed,628.0,6000.0,0,Bachelor,1
33,Female,49300.0,Unemployed,650.0,38000.0,0,Master,0
49,Female,27900.0,Employed,752.0,44100.0,0,Bachelor,0
58,Male,29600.0,Employed,568.0,25800.0,0,Bachelor,1
61,Female,65700.0,Employed,708.0,20700.0,1,High School,1
65,Female,62900.0,Employed,671.0,5300.0,0,High School,1
29,Female,30200.0,Employed,678.0,26500.0,2,High School,0
33,Female,72100.0,Employed,656.0,33000.0,0,Bachelor,1
57,Female,28100.0,Employed,716.0,19200.0,0,High School,1
34,Female,93600.0,Employed,546.0,12200.0,0,Bachelor,1
57,Male,52500.0,Self-Employed,701.0,43400.0,0,High School,1
29,Female,46400.0,Employed,591.0,10700.0,0,PhD,1
28,Female,33100.0,Retired,768.0,35500.0,0,Bachelor,0
59,Female,29600.0,Employed,570.0,24800.0,0,Bachelor,1
60,Male,18000.0,Self-Employed,476.0,16300.0,0,High School,0
23,Female,34600.0,Self-Employed,536.0,77900.0,0,Bachelor,0
67,Female,39900.0,Unemployed,675.0,24100.0,0,Bachelor,0
60,Male,18000.0,Employed,548.0,25600.0,0,Bachelor,0
53,Male,60600.0,Employed,569.0,24500.0,0,High School,1
52,Female,37000.0,Employed,621.0,21600.0,0,Bachelor,1
27,Female,73700.0,Employed,725.0,17000.0,3,Bachelor,0
39,Female,28500.0,Employed,615.0,28400.0,0,Bachelor,0
54,Male,74500.0,Employed,662.0,19100.0,0,Bachelor,1
34,Female,32100.0,Employed,661.0,6000.0,0,Bachelor,1
67,Male,39100.0,Employed,557.0,11000.0,0,High School,1
66,Male,44700.0,Employed,715.0,36000.0,2,High School,0
39,Male,39300.0,Employed,850.0,30700.0,0,Bachelor,1
46,Male,46700.0,Employed,533.0,9700.0,0,Master,1
37,Male,18000.0,Employed,605.0,13000.0,0,PhD,1
48,Male,37400.0,Self-Employed,572.0,12500.0,0,Master,1
39,Male,38600.0,Employed,663.0,43200.0,0,High School,1
47,Male,18000.0,Retired,557.0,7200.0,0,Bachelor,1
39,Male,55300.0,Employed,787.0,12500.0,1,High School,1
53,Male,25400.0,Self-Employed,800.0,18900.0,1,Bachelor,0
27,Male,64300.0,Employed,739.0,7600.0,0,Bachelor,1
49,Female,41900.0,Unemployed,760.0,18900.0,0,Bachelor,1
63,Male,30100.0,Employed,690.0,9600.0,0,Bachelor,1
25,Male,66300.0,Self-Employed,772.0,10900.0,0,Master,1
50,Male,92100.0,Employed,654.0,13200.0,0,Bachelor,1
63,Male,40900.0,Employed,634.0,16200.0,0,Bachelor,1
28,Female,79800.0,Employed,736.0,12900.0,0,Bachelor,1
62,Female,36800.0,Employed,647.0,19100.0,0,High School,1
32,Female,64900.0,Employed,850.0,38100.0,1,Bachelor,1
62,Female,33400.0,Unemployed,770.0,30300.0,1,High School,0
33,Female,100000.0,Employed,633.0,44700.0,0,Bachelor,1
46,Male,68800.0,Employed,666.0,17200.0,2,Bachelor,0
38,Male,50800.0,Employed,668.0,17300.0,1,Bachelor,1
62,Male,18000.0,Employed,616.0,20400.0,0,Bachelor,1
40,Male,50200.0,Employed,756.0,7200.0,0,Bachelor,1
36,Female,21600.0,Self-Employed,606.0,33500.0,0,PhD,0
57,Female,47900.0,Employed,672.0,14400.0,0,Bachelor,1
23,Male,76000.0,Employed,615.0,17600.0,1,Bachelor,1
47,Female,56600.0,Employed,633.0,23300.0,0,Bachelor,1
35,Female,61700.0,Employed,745.0,11300.0,0,Bachelor,1
54,Male,33300.0,Employed,738.0,11600.0,0,PhD,1
65,Male,18700.0,Employed,650.0,22800.0,0,Bachelor,1
42,Male,27300.0,Employed,777.0,23400.0,0,Bachelor,1
60,Male,34000.0,Retired,729.0,71200.0,4,High School,0
43,Male,39900.0,Employed,690.0,20900.0,0,Master,1
24,Male,75700.0,Self-Employed,757.0,24900.0,0,High School,1
61,Male,57800.0,Employed,801.0,72800.0,0,Bachelor,1
43,Male,121800.0,Employed,717.0,22200.0,0,High School,1
67,Female,24300.0,Employed,703.0,23400.0,0,Bachelor,1
29,Female,71800.0,Employed,517.0,3100.0,0,Master,1
44,Female,62200.0,Employed,702.0,14300.0,0,PhD,1
41,Male,37900.0,Employed,720.0,20400.0,0,PhD,1
61,Male,24800.0,Retired,707.0,11400.0,0,Bachelor,1
66,Female,29500.0,Employed,603.0,20500.0,0,High School,1
36,Male,28800.0,Self-Employed,622.0,27800.0,1,High School,0
45,Male,94400.0,Employed,741.0,31400.0,0,Bachelor,1
46,Female,60700.0,Employed,647.0,16900.0,0,Bachelor,1
65,Female,61900.0,Employed,695.0,7100.0,2,High School,0
29,Male,41900.0,Employed,501.0,19000.0,0,Bachelor,1
35,Male,35800.0,Employed,679.0,14000.0,1,Master,1
59,Male,47500.0,Employed,749.0,11400.0,0,Bachelor,1
53,Male,42200.0,Employed,706.0,15200.0,0,Bachelor,1
21,Male,38300.0,Employed,668.0,14600.0,0,Bachelor,1
25,Male,48200.0,Employed,591.0,15800.0,0,Master,1
29,Male,23600.0,Employed,528.0,13700.0,0,Bachelor,1
64,Female,45900.0,Self-Employed,614.0,42700.0,0,Bachelor,0
26,Female,38000.0,Employed,768.0,21200.0,0,Bachelor,1
48,Female,28100.0,Unemployed,675.0,21200.0,1,Bachelor,0
65,Male,55300.0,Employed,739.0,23100.0,0,Bachelor,1
46,Male,98500.0,Employed,802.0,7900.0,0,Master,1
48,Male,76000.0,Employed,691.0,33100.0,0,Master,1
60,Male,34800.0,Employed,752.0,120000.0,0,High School,0
35,Male,55900.0,Self-Employed,776.0,10100.0,0,Bachelor,1
26,Female,61200.0,Employed,561.0,12000.0,0,PhD,1
47,Female,42600.0,Employed,615.0,13000.0,0,Bachelor,1
58,Female,39700.0,Employed,537.0,21600.0,0,Bachelor,1
24,Male,47700.0,Employed,525.0,16600.0,4,Master,0
31,Female,141000.0,Unemployed,638.0,13200.0,0,Master,1
41,Male,45600.0,Self-Employed,658.0,25600.0,1,High School,0
50,Male,21300.0,Employed,521.0,22800.0,1,High School,0
38,Male,23800.0,Employed,719.0,37600.0,0,Master,0
55,Female,36800.0,Unemployed,639.0,19700.0,0,Bachelor,0
23,Female,21500.0,Employed,802.0,17600.0,2,Bachelor,0
32,Male,37600.0,Unemployed,696.0,13900.0,0,Master,1
47,Female,122100.0,Employed,695.0,20800.0,1,Master,1
50,Female,31100.0,Employed,663.0,9600.0,0,Bachelor,1
41,Male,23300.0,Self-Employed,670.0,34600.0,0,High School,0
58,Male,36200.0,Employed,711.0,26300.0,0,Master,1
41,Male,38100.0,Employed,757.0,20600.0,1,High School,1
58,Female,24500.0,Employed,567.0,14200.0,0,High School,1
60,Male,21600.0,Employed,609.0,48200.0,0,Bachelor,0
35,Female,79100.0,Employed,705.0,13000.0,0,Master,1
38,Male,51600.0,Employed,677.0,10800.0,0,Master,1
49,Female,31500.0,Employed,747.0,15000.0,0,PhD,1
58,Male,22500.0,Employed,623.0,29600.0,0,High School,0
41,Female,31000.0,Employed,787.0,42600.0,1,Bachelor,0
37,Female,21700.0,Retired,636.0,34100.0,0,High School,0
61,Female,30000.0,Self-Employed,653.0,8200.0,0,Master,1
38,Female,112800.0,Employed,773.0,17400.0,0,Bachelor,1
57,Male,45200.0,Employed,729.0,13500.0,2,PhD,0
58,Female,29500.0,Employed,848.0,22900.0,0,High School,1
32,Male,56400.0,Self-Employed,761.0,15100.0,0,Master,1
31,Male,25200.0,Employed,790.0,28700.0,0,High School,1
40,Female,32800.0,Self-Employed,655.0,13700.0,0,High School,1
29,Male,18000.0,Employed,791.0,10900.0,0,High School,1
21,Male,75900.0,Employed,686.0,39500.0,0,Bachelor,1
23,Female,36300.0,Employed,491.0,17700.0,4,Bachelor,0
41,Male,26700.0,Employed,720.0,30700.0,0,Bachelor,1
43,Female,55500.0,Employed,728.0,9000.0,1,Bachelor,1
29,Male,23800.0,Employed,587.0,10200.0,0,High School,1
39,Male,24500.0,Employed,711.0,8400.0,0,Bachelor,1
65,Male,33200.0,Employed,690.0,11300.0,0,Bachelor,1
66,Female,22100.0,Employed,783.0,12000.0,1,PhD,0
39,Female,28900.0,Employed,717.0,11400.0,0,High School,1
43,Female,36300.0,Self-Employed,680.0,17600.0,0,High School,1
47,Female,38000.0,Employed,567.0,9900.0,0,High School,1
47,Male,20700.0,Self-Employed,513.0,11400.0,0,Bachelor,1
59,Male,35500.0,Employed,788.0,20500.0,0,High School,1
56,Female,53700.0,Employed,714.0,58500.0,3,High School,0
32,Male,58300.0,Employed,660.0,24000.0,0,Master,1
47,Male,31300.0,Retired,727.0,22700.0,0,Bachelor,1
66,Male,36500.0,Employed,660.0,15400.0,0,Bachelor,1
54,Female,35500.0,Employed,510.0,5500.0,0,Bachelor,1
53,Female,20000.0,Unemployed,766.0,16000.0,3,Bachelor,0
48,Male,30600.0,Employed,777.0,9800.0,0,Bachelor,1
51,Male,59800.0,Employed,652.0,33300.0,2,Bachelor,0
52,Female,60200.0,Employed,676.0,46300.0,1,High School,0
40,Female,49300.0,Self-Employed,628.0,10400.0,1,Bachelor,0
60,Male,18000.0,Employed,837.0,17800.0,0,Master,1
55,Female,27200.0,Self-Employed,782.0,8000.0,2,Master,0
51,Male,50700.0,Employed,611.0,29600.0,1,Bachelor,0
51,Male,94500.0,Self-Employed,731.0,38100.0,0,Master,1
58,Female,39800.0,Employed,605.0,25400.0,0,Master,1
42,Female,42100.0,Employed,611.0,21800.0,0,High School,1
65,Male,37900.0,Employed,642.0,17600.0,1,High School,0
61,Female,20900.0,Self-Employed,628.0,24300.0,0,Master,0
29,Female,47900.0,Employed,547.0,15300.0,0,Bachelor,1
29,Female,18800.0,Employed,793.0,14400.0,0,Bachelor,1
35,Female,38500.0,Employed,698.0,38300.0,0,Bachelor,1
33,Female,42000.0,Employed,812.0,28800.0,0,Bachelor,1
42,Male,41100.0,Retired,666.0,12800.0,1,Master,0
36,Male,21000.0,Employed,555.0,53300.0,0,High School,0
52,Male,28200.0,Employed,767.0,11900.0,1,Bachelor,1
22,Male,56600.0,Employed,702.0,57500.0,0,Master,1
46,Female,41600.0,Self-Employed,657.0,8300.0,1,Bachelor,0
34,Male,28200.0,Self-Employed,782.0,16500.0,0,High School,1
58,Male,23500.0,Unemployed,566.0,23700.0,0,Bachelor,0
54,Male,60000.0,Employed,763.0,22200.0,2,High School,0
28,Male,40800.0,Self-Employed,741.0,20100.0,0,Master,1
56,Male,22800.0,Employed,700.0,38700.0,0,Bachelor,0
41,Female,36500.0,Employed,554.0,23500.0,0,Master,1
66,Male,26800.0,Self-Employed,760.0,24600.0,0,Bachelor,1
63,Female,46700.0,Employed,743.0,12500.0,1,Bachelor,1
48,Female,75100.0,Self-Employed,703.0,29500.0,0,Master,1
66,Male,23400.0,Employed,675.0,13800.0,0,Bachelor,1
64,Male,43400.0,Employed,584.0,35700.0,0,High School,1
26,Male,43000.0,Employed,585.0,42800.0,0,Master,1
40,Female,18000.0,Employed,614.0,18900.0,0,Bachelor,0
51,Female,60900.0,Employed,546.0,24700.0,0,High School,1
53,Male,114600.0,Employed,549.0,21400.0,0,Bachelor,1
64,Female,43000.0,Unemployed,642.0,17300.0,0,Bachelor,0
27,Female,79200.0,Unemployed,567.0,15800.0,0,Bachelor,1
28,Male,21400.0,Employed,660.0,9100.0,0,Bachelor,1
29,Male,28000.0,Employed,686.0,12100.0,0,High School,1
22,Female,41600.0,Employed,557.0,19100.0,0,PhD,1
37,Female,26200.0,Employed,750.0,42600.0,0,High School,0
65,Female,40900.0,Employed,766.0,22200.0,3,Bachelor,0
57,Female,66300.0,Employed,494.0,35700.0,0,High School,1
62,Female,25800.0,Employed,795.0,6300.0,0,Master,1
64,Male,67800.0,Self-Employed,728.0,40900.0,0,High School,1
37,Female,18000.0,Employed,688.0,26700.0,2,Bachelor,0
58,Female,30200.0,Employed,804.0,33600.0,0,High School,1
55,Female,36400.0,Employed,689.0,5600.0,0,Bachelor,1
67,Male,25200.0,Employed,614.0,14200.0,3,High School,0
59,Male,30400.0,Employed,553.0,9600.0,0,Bachelor,1
50,Male,80700.0,Employed,670.0,27600.0,0,Bachelor,1
26,Male,74600.0,Employed,670.0,24500.0,3,High School,0
24,Male,57500.0,Employed,535.0,31600.0,0,Bachelor,1
57,Female,67500.0,Employed,650.0,14400.0,0,Bachelor,1
55,Female,29400.0,Employed,811.0,29500.0,0,Bachelor,1
29,Male,21800.0,Self-Employed,723.0,18100.0,0,Bachelor,1
26,Female,26800.0,Employed,565.0,36500.0,0,PhD,0
33,Male,28900.0,Employed,706.0,27300.0,0,Master,1
42,Male,29600.0,Self-Employed,740.0,11700.0,0,PhD,1
48,Male,52300.0,Employed,768.0,21400.0,0,High School,1
50,Male,47200.0,Employed,730.0,7900.0,0,High School,1
56,Male,36800.0,Employed,779.0,36900.0,1,Master,0
22,Male,37900.0,Employed,744.0,26900.0,2,High School,0
56,Male,69400.0,Employed,659.0,27500.0,0,Bachelor,1
28,Female,21000.0,Employed,708.0,31300.0,0,Bachelor,0
65,Male,59600.0,Self-Employed,661.0,20600.0,0,PhD,1
62,Female,18000.0,Employed,714.0,7500.0,0,High School,1
29,Female,30200.0,Employed,742.0,32200.0,0,Bachelor,1
21,Female,85400.0,Employed,674.0,11600.0,0,Bachelor,1
33,Female,46600.0,Employed,706.0,11000.0,1,Bachelor,1
35,Male,31800.0,Employed,639.0,28300.0,0,Bachelor,1
52,Male,63400.0,Self-Employed,654.0,13200.0,0,High School,1
54,Female,54000.0,Employed,674.0,19900.0,0,Bachelor,1
63,Male,53000.0,Employed,632.0,27900.0,0,Bachelor,1
51,Female,36300.0,Employed,793.0,27400.0,0,Bachelor,1
34,Female,64900.0,Employed,731.0,34900.0,0,Bachelor,1
67,Female,29100.0,Self-Employed,743.0,13000.0,0,Master,1
34,Female,28400.0,Employed,728.0,15000.0,0,Bachelor,1
49,Female,102500.0,Employed,694.0,22300.0,0,Bachelor,1
67,Female,31300.0,Retired,577.0,8300.0,0,Master,1
39,Male,18000.0,Employed,775.0,11100.0,0,Bachelor,1
47,Female,68300.0,Employed,850.0,10600.0,1,Bachelor,1
29,Male,79300.0,Self-Employed,736.0,5100.0,0,High School,1
57,Male,35700.0,Self-Employed,613.0,13100.0,2,Bachelor,0
57,Female,18000.0,Employed,730.0,18200.0,0,High School,1
63,Male,39000.0,Employed,612.0,19900.0,0,Bachelor,1
48,Male,113100.0,Employed,639.0,13700.0,0,High School,1
44,Male,44400.0,Employed,474.0,10800.0,0,Bachelor,1
48,Female,59000.0,Employed,796.0,16800.0,0,Bachelor,1
56,Male,60700.0,Self-Employed,707.0,13300.0,0,Bachelor,1
38,Female,65200.0,Employed,729.0,4400.0,0,PhD,1
45,Male,101900.0,Employed,747.0,10700.0,1,Bachelor,1
55,Female,68900.0,Employed,721.0,21700.0,1,High School,1
24,Female,38500.0,Employed,763.0,17900.0,0,Bachelor,1
34,Male,23000.0,Employed,796.0,20200.0,0,Bachelor,1
59,Male,49800.0,Unemployed,677.0,26100.0,0,Bachelor,1
46,Male,36400.0,Employed,539.0,21200.0,0,Bachelor,1
28,Female,57400.0,Employed,608.0,19000.0,0,High School,1
44,Female,26100.0,Employed,733.0,14100.0,0,High School,1
36,Female,34500.0,Self-Employed,593.0,12000.0,0,Master,1
40,Male,40400.0,Self-Employed,675.0,18700.0,0,High School,1
35,Female,25100.0,Self-Employed,850.0,9800.0,0,Master,1
27,Female,40900.0,Employed,769.0,27600.0,0,Bachelor,1
37,Female,59500.0,Self-Employed,509.0,10200.0,0,Master,1
42,Female,104300.0,Employed,850.0,41800.0,0,High School,1
42,Male,27800.0,Employed,796.0,17400.0,0,Bachelor,1
32,Male,63100.0,Retired,736.0,35700.0,0,High School,1
38,Female,18000.0,Self-Employed,691.0,9500.0,1,Master,0
66,Female,40000.0,Self-Employed,563.0,48400.0,0,Bachelor,0
67,Female,41600.0,Employed,648.0,9400.0,0,Bachelor,1
35,Male,60300.0,Employed,511.0,17500.0,2,Master,0
57,Male,31000.0,Unemployed,761.0,8200.0,1,High School,0
36,Male,45400.0,Employed,696.0,18300.0,0,High School,1
25,Male,69900.0,Employed,617.0,16600.0,1,Bachelor,1
22,Female,22800.0,Self-Employed,766.0,4600.0,0,Bachelor,1
48,Female,18000.0,Employed,708.0,19700.0,2,Bachelor,0
61,Male,68900.0,Self-Employed,819.0,24600.0,0,Bachelor,1
47,Male,24400.0,Self-Employed,642.0,10800.0,0,High School,1
51,Male,50400.0,Employed,798.0,15200.0,0,Bachelor,1
61,Male,106400.0,Employed,699.0,15800.0,0,High School,1
56,Female,61000.0,Employed,614.0,48600.0,0,High School,1
67,Female,24700.0,Self-Employed,730.0,20300.0,0,Bachelor,1
63,Male,19300.0,Employed,686.0,13000.0,0,Bachelor,1
21,Female,27200.0,Employed,719.0,9300.0,1,Bachelor,0
49,Female,43800.0,Employed,596.0,6500.0,0,Bachelor,1
21,Female,35400.0,Employed,484.0,16700.0,1,Master,0
28,Male,79300.0,Employed,638.0,19300.0,2,Bachelor,0
36,Female,56000.0,Self-Employed,729.0,8700.0,0,High School,1
